idx,smiles,P-gp,group,img_path
1659.0,O=C1/C(=C/c2ccccc2)CN(C(=O)CCCCCCC(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)C/C1=C\c1ccccc1,1.0,train,../data/images/P-gp/1659.png
1660.0,CC(C)NC[C@H](O)COc1ccc(CCNC(=O)NC(C)C)cc1,1.0,train,../data/images/P-gp/1660.png
1661.0,CC(C)C[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\c2ccccc2OC1=O,1.0,train,../data/images/P-gp/1661.png
1662.0,CC[C@H](C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O,0.0,train,../data/images/P-gp/1662.png
1663.0,Nc1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3sc2c1,1.0,train,../data/images/P-gp/1663.png
1664.0,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1.0,train,../data/images/P-gp/1664.png
1665.0,COc1ccc(CCN(C)CC#CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,1.0,train,../data/images/P-gp/1665.png
1666.0,O=Nc1ccc(O)c2ncccc12,0.0,train,../data/images/P-gp/1666.png
1667.0,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,1.0,train,../data/images/P-gp/1667.png
1668.0,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,1.0,train,../data/images/P-gp/1668.png
1669.0,COC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1,0.0,train,../data/images/P-gp/1669.png
1670.0,N#C/C(=C\c1ccccn1)c1nc2ccccc2o1,0.0,train,../data/images/P-gp/1670.png
1671.0,O=C1/C(=C/c2ccccc2)CN(C(=O)c2cccc(C(=O)N3C/C(=C\c4ccccc4)C(=O)/C(=C/c4ccccc4)C3)c2)C/C1=C\c1ccccc1,1.0,train,../data/images/P-gp/1671.png
1672.0,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1.0,train,../data/images/P-gp/1672.png
1673.0,COc1ccc2c(c1)[C@@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2,0.0,train,../data/images/P-gp/1673.png
1674.0,O=C1C(CN2CCCCC2)CCCC1CN1CCCCC1,0.0,train,../data/images/P-gp/1674.png
1675.0,CN(C)c1ccc(/C=c2/c3ccccc3n3c2cc(-c2ccccc2)[n+]3C)cc1,1.0,train,../data/images/P-gp/1675.png
1676.0,Cc1n(Cc2ccc([N+](=O)[O-])cc2)c2c([n+]1-c1ccccc1)C(=O)c1ccccc1C2=O,1.0,train,../data/images/P-gp/1676.png
1677.0,OCCOCCO[P+]1(OCCOCCO)n2c3ccc2/C(c2ccccc2)=C2/C=CC(=N2)/C(c2ccccc2)=c2/ccc(n21)=C(c1ccccc1)C1=N/C(=C\3c2ccccc2)C=C1,1.0,train,../data/images/P-gp/1677.png
1678.0,COC(=O)[C@@H]1C(=O)C=C(Nc2ccc(Cl)cc2)C[C@H]1C,1.0,train,../data/images/P-gp/1678.png
1679.0,CC1(C)CCC[C@@]2(C)C1CC[C@@]1(CO)O[C@H](C3=CC(=O)OC3O)CC12,0.0,train,../data/images/P-gp/1679.png
1680.0,CN(C)CCNc1ccc(C(=O)NCCCN(C)CCCNC(=O)c2ccc(NCCN(C)C)c3c(=O)c4ccccc4[nH]c23)c2[nH]c3ccccc3c(=O)c12,1.0,train,../data/images/P-gp/1680.png
1681.0,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,0.0,train,../data/images/P-gp/1681.png
1682.0,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)([C@H](C)O)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O,1.0,train,../data/images/P-gp/1682.png
1683.0,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0.0,train,../data/images/P-gp/1683.png
1684.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.0,train,../data/images/P-gp/1684.png
1685.0,CCNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,1.0,train,../data/images/P-gp/1685.png
1686.0,CC(C)(O)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/P-gp/1686.png
1687.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.0,train,../data/images/P-gp/1687.png
1688.0,CC(=O)O[C@@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(O)C(=O)[C@]3(C)C3[C@]24CO[C@]3(O)[C@H](O)[C@H](C)[C@H]14,1.0,train,../data/images/P-gp/1688.png
1689.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NNC(=O)c1ccccc1,1.0,train,../data/images/P-gp/1689.png
1690.0,O=P1(N(CCCl)CCCl)NCCCO1,0.0,train,../data/images/P-gp/1690.png
1691.0,COc1ccc(C(=O)O[C@@H]2[C@@H]3[C@@H](OC(=O)c4ccc(OC)cc4)[C@]4(CC[C@H]5[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@@H]2C)C5(C)C)CO4)cc1,1.0,train,../data/images/P-gp/1691.png
1692.0,COc1cc2c(cc1OCc1ccccc1)N=C[C@@H]1C/C(=C/C(=O)NCCCN3C(=O)c4cccc5cccc(c45)C3=O)CN1C2=O,1.0,train,../data/images/P-gp/1692.png
1693.0,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/1693.png
1694.0,CC(C)(C)SC1=CCC[C@@H](P(=O)(c2ccccc2)c2ccccc2)[C@@H]2CCC[C@@H]12,0.0,train,../data/images/P-gp/1694.png
1695.0,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccc(O)cc2)cc1,0.0,train,../data/images/P-gp/1695.png
1696.0,COc1ccc2c3c1O[C@H]1[C@@H](OC)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.0,train,../data/images/P-gp/1696.png
1697.0,CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCc2ccccc2)c1,1.0,train,../data/images/P-gp/1697.png
1698.0,COc1ccc2nc(C)cc(NCCCCCCCCCNc3cc(C)nc4ccc(OC)cc34)c2c1,1.0,train,../data/images/P-gp/1698.png
1699.0,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1.0,train,../data/images/P-gp/1699.png
1700.0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0,train,../data/images/P-gp/1700.png
1701.0,CN(C)CCC(c1ccccc1)c1ccccn1,0.0,train,../data/images/P-gp/1701.png
1702.0,CCCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,1.0,train,../data/images/P-gp/1702.png
1703.0,C=CCOc1cc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,1.0,train,../data/images/P-gp/1703.png
1704.0,COc1cc2c(cc1OCCCCCN1CCN(CCCCCOc3cc4c(cc3OC)C(=O)C3CCC[C@H]3C=N4)CC1)N=C[C@@H]1CCCC1C2=O,1.0,train,../data/images/P-gp/1704.png
1705.0,CC1(C)O[C@@H]2C[C@@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,train,../data/images/P-gp/1705.png
1706.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0.0,train,../data/images/P-gp/1706.png
1707.0,C[C@@]1(NC(=O)c2cc(CN3CCC(C#N)(c4ccccn4)CC3)c3ccccn3c2=O)CCCC[C@H]1O,1.0,train,../data/images/P-gp/1707.png
1708.0,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/1708.png
1709.0,NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,0.0,train,../data/images/P-gp/1709.png
1710.0,Cc1ccc2c(O)c(O)cc(NC(C)CCCN)c2n1,1.0,train,../data/images/P-gp/1710.png
1711.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(n2cc(CCO)nn2)C(O)C(C)O1,0.0,train,../data/images/P-gp/1711.png
1712.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,train,../data/images/P-gp/1712.png
1713.0,C[N+](C)([O-])CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,1.0,train,../data/images/P-gp/1713.png
1714.0,CO[C@H]([C@H](C)/C=C/N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](O)[C@H](C)[C@H]1OC(=O)/C=C/C(C)=C/[C@H](O)[C@H](OC)C[C@@H]2C=CC[C@@H](C[C@H](OC)[C@]3(CO3)[C@@H](OC)C[C@@H](OC)[C@@H]1C)O2,0.0,train,../data/images/P-gp/1714.png
1715.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.0,train,../data/images/P-gp/1715.png
1716.0,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H](C)C(=O)CNS(=O)(=O)c1ccccn1,1.0,train,../data/images/P-gp/1716.png
1717.0,O=C(O)c1cnc2cc(OCc3ccccc3)ccc2c1O,0.0,train,../data/images/P-gp/1717.png
1718.0,O=C1[C@@H]2[C@H]3c4ccccc4[C@H](c4ccccc43)[C@@H]2C(=O)N1CC#CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,train,../data/images/P-gp/1718.png
1719.0,CCCCCCC[C@H]1OC(=O)CC[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1.0,train,../data/images/P-gp/1719.png
1720.0,CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCCN)c1ccccc1,1.0,train,../data/images/P-gp/1720.png
1721.0,C(=NNC1=NCCN1)c1c2ccccc2c(C=NNC2=NCCN2)c2ccccc12,1.0,train,../data/images/P-gp/1721.png
1722.0,CC(C)C(=O)OC1=C(c2cccc3ccccc23)Oc2cc3ccccc3cc2-n2cccc21,0.0,train,../data/images/P-gp/1722.png
1723.0,COc1ccc2c(c1)c[n+](C)c1c3cc(OC)c(OC)cc3ccc21,1.0,train,../data/images/P-gp/1723.png
1724.0,COC(=O)C1=C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)(C(=O)OC)C(C(=O)OC)=C1C(=O)OC,0.0,train,../data/images/P-gp/1724.png
1725.0,COc1cc(/C=C/C(=O)c2ccccc2O)ccc1OCCCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,1.0,train,../data/images/P-gp/1725.png
1726.0,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1.0,train,../data/images/P-gp/1726.png
1727.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,1.0,train,../data/images/P-gp/1727.png
1728.0,Cc1cc(=O)oc2cc(OC/C=C3\CCC(=O)O3)ccc12,0.0,train,../data/images/P-gp/1728.png
1729.0,CC(C)(C)COC(=O)C(C)(C)NC(=O)C(CC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,0.0,train,../data/images/P-gp/1729.png
1730.0,NC(=O)C[Se]C(=O)c1ccccc1,0.0,train,../data/images/P-gp/1730.png
1731.0,CC(O)c1cc2c(s1)C(=O)c1sccc1C2=O,0.0,train,../data/images/P-gp/1731.png
1732.0,CCOC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,1.0,train,../data/images/P-gp/1732.png
1733.0,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2,1.0,train,../data/images/P-gp/1733.png
1734.0,O=C(O)c1ccccc1O,0.0,train,../data/images/P-gp/1734.png
1735.0,COc1cc2c(cc1OC)CN(CCCC1CCCc3cc(OC)c(OC)cc31)CC2,1.0,train,../data/images/P-gp/1735.png
1736.0,COc1ccc(OC)c(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)c1,0.0,train,../data/images/P-gp/1736.png
1737.0,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.0,train,../data/images/P-gp/1737.png
1738.0,CNC(=N)NN=C(C)c1ccc2c(c1)Cc1cc(C(C)=NNC(=N)NC)ccc1-2,1.0,train,../data/images/P-gp/1738.png
1739.0,CCN(CC)CCCNc1nncc2c(C)c3[nH]c4ccccc4c3cc12,1.0,train,../data/images/P-gp/1739.png
1740.0,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,0.0,train,../data/images/P-gp/1740.png
1741.0,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,1.0,train,../data/images/P-gp/1741.png
1742.0,C[C@@H]1CCCC=C[C@@H]2C[C@H](O)C[C@H]2[C@@H](O)C=CC(=O)O1,0.0,train,../data/images/P-gp/1742.png
1743.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)CC(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/P-gp/1743.png
1744.0,CN(C)c1nc2c(c(N(C)CCc3ccccn3)n1)CN(C(=O)Nc1ccccc1)CC2,1.0,train,../data/images/P-gp/1744.png
1745.0,CC(=O)Oc1c(-c2ccccc2)oc2ccccc12,0.0,train,../data/images/P-gp/1745.png
1746.0,C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@H]1COC(=O)[C@H](C)O,0.0,train,../data/images/P-gp/1746.png
1747.0,CC[N+](C)(CC)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,0.0,train,../data/images/P-gp/1747.png
1748.0,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccc(Cl)cc2Cl)cc1,1.0,train,../data/images/P-gp/1748.png
1749.0,C[Se]C(=O)c1ccc(C(=O)[Se]C)cc1,1.0,train,../data/images/P-gp/1749.png
1750.0,CC(=O)OC[C@H]1O[C@@H](n2c3c(cc(C#N)c2=S)CCCC3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0.0,train,../data/images/P-gp/1750.png
1751.0,NCCNc1c2c(c(NCCN)c3[nH]ccc13)C(=O)c1ccccc1C2=O,1.0,train,../data/images/P-gp/1751.png
1752.0,COc1ncc(C(=O)NC2(C(=O)N[C@H](C)c3ccc(-n4nc(Cl)c5ccccc54)cc3F)CC2)s1,0.0,train,../data/images/P-gp/1752.png
1753.0,COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,0.0,train,../data/images/P-gp/1753.png
1754.0,COc1ccc(-c2c3c(n([C@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)c(=S)c2C#N)CC(C)(C)CC3=O)cc1,0.0,train,../data/images/P-gp/1754.png
1755.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@@H]2O,1.0,train,../data/images/P-gp/1755.png
1756.0,c1ccc(-c2c(-c3[nH]c4ccccc4c3-c3ccccc3)[nH]c3ccccc23)cc1,0.0,train,../data/images/P-gp/1756.png
1757.0,CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1.0,train,../data/images/P-gp/1757.png
1758.0,Cc1cc(N(C)C)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N(C)C)c2ccccc21,1.0,train,../data/images/P-gp/1758.png
1759.0,C[C@@H](c1ccccc1)C(CC#N)[C@H]1CCC[C@]1(O)C#Cc1ccc2c(c1)OCO2,0.0,train,../data/images/P-gp/1759.png
1760.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,0.0,train,../data/images/P-gp/1760.png
1761.0,COc1cc2c3c(c1)c1cc(OC)c(OC)cc1c[n+]3CC2,1.0,train,../data/images/P-gp/1761.png
1762.0,COc1ccc(-n2nnnc2C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1.0,train,../data/images/P-gp/1762.png
1763.0,COCOc1cccc2c1[C@@H]1OC(=O)O[C@]13CCC(C)=C(COC2)C3(C)C,1.0,train,../data/images/P-gp/1763.png
1764.0,Oc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccc(Cl)cc4)c3c2c1,1.0,train,../data/images/P-gp/1764.png
1765.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,0.0,train,../data/images/P-gp/1765.png
1766.0,CCOC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n([C@H]2O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)c1C,0.0,train,../data/images/P-gp/1766.png
1767.0,O=C1/C(=C/c2ccccc2)CN(C(=O)C#CC(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)C/C1=C\c1ccccc1,1.0,train,../data/images/P-gp/1767.png
1768.0,Nc1cccc(OCC2CCCN3CCCCC23)c1,0.0,train,../data/images/P-gp/1768.png
1769.0,COc1ccc(/C=C/C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,1.0,train,../data/images/P-gp/1769.png
1770.0,CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3c4c5c(cc23)CCCN5CCC4)s1,1.0,train,../data/images/P-gp/1770.png
1771.0,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)N3CCCC3)n2)cc1,1.0,train,../data/images/P-gp/1771.png
1772.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1.0,train,../data/images/P-gp/1772.png
1773.0,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,0.0,train,../data/images/P-gp/1773.png
1774.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1.0,train,../data/images/P-gp/1774.png
1775.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.0,train,../data/images/P-gp/1775.png
1776.0,CN(C)CCn1c(=O)nc2c3c(c([N+](=O)[O-])ccc31)Nc1ccc(O)cc1-2,1.0,train,../data/images/P-gp/1776.png
1777.0,COCO[C@H](CC(=O)OC)[C@H](Cc1ccccc1)N(C)C(=O)OCc1ccccc1,1.0,train,../data/images/P-gp/1777.png
1778.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,1.0,train,../data/images/P-gp/1778.png
1779.0,COC(=O)C1(Cc2ccc3c(c2)CCC3)Cc2cc3c(cc2C1)CCC3,0.0,train,../data/images/P-gp/1779.png
1780.0,CSCC[C@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,1.0,train,../data/images/P-gp/1780.png
1781.0,CN1CCCC(OC(=O)c2cc3cc(CCl)ccc3oc2=O)C1,0.0,train,../data/images/P-gp/1781.png
1782.0,O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0,train,../data/images/P-gp/1782.png
1783.0,S=c1[nH]cnc2nc[nH]c12,0.0,train,../data/images/P-gp/1783.png
1784.0,N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1,0.0,train,../data/images/P-gp/1784.png
1785.0,C=C1C[C@@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@@H]4C=N5)c(OC)cc3C(=O)N2C1,1.0,train,../data/images/P-gp/1785.png
1786.0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)N3CCCC3)n2)cc1,1.0,train,../data/images/P-gp/1786.png
1787.0,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,0.0,train,../data/images/P-gp/1787.png
1788.0,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.0,train,../data/images/P-gp/1788.png
1789.0,CC(=O)O[C@@H]1[C@H]2[C@H]3[C@H]([C@H](OC(C)=O)[C@H](OC(C)=O)[C@]2(C)[C@@H]2[C@@H]1[C@]1(C)C(=C[C@H]2C)OC(=O)[C@@]1(C)O)[C@]1(C)[C@H](C[C@@H]2O[C@@H]2[C@@H]1OC(C)=O)C(=O)[C@@H]3O,0.0,train,../data/images/P-gp/1789.png
1790.0,C=C1[C@H](OC(C)=O)C[C@@H](OC(=O)c2cccnc2)C(C)(C)/C=C/[C@@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(OC(=O)c3cccnc3)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O,1.0,train,../data/images/P-gp/1790.png
1791.0,CC1(C)O[C@@H]2[C@@H](CO[C@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1.0,train,../data/images/P-gp/1791.png
1792.0,COc1cc([N+](=O)[O-])c([N+](=O)[O-])cc1N,0.0,train,../data/images/P-gp/1792.png
1793.0,COC(=O)C1=CN(CC2=CC(=O)C(C)=CC2=O)C=C(C(=O)OC)C1c1cccc(OC)c1OC,0.0,train,../data/images/P-gp/1793.png
1794.0,COc1ccc2c(c1)C(CCCN1CCc3cc(OC)c(OC)cc3C1)=CCC2,1.0,train,../data/images/P-gp/1794.png
1795.0,CCNc1nc2nn[nH]c2c(=O)[nH]1,0.0,train,../data/images/P-gp/1795.png
1796.0,BrC/C=C/C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1.0,train,../data/images/P-gp/1796.png
1797.0,CC[C@@]1(C)CC(=O)NC1=O,0.0,train,../data/images/P-gp/1797.png
1798.0,COc1cc(OC)c2c(=O)c(OCCOC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(OC)c3)oc2c1,1.0,train,../data/images/P-gp/1798.png
1799.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N=[N+]=[N-])C(O)C(C)O1,0.0,train,../data/images/P-gp/1799.png
1800.0,Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,1.0,train,../data/images/P-gp/1800.png
1801.0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,1.0,train,../data/images/P-gp/1801.png
1802.0,COc1cc(O)c2c(c1O)C(=O)C1=C(COC(C)(O)C1)C2=O,0.0,train,../data/images/P-gp/1802.png
1803.0,CCOC(=O)c1sc(NC(=O)COc2cccc(/C=C3\CCc4cc(OC)ccc4C3=O)c2)nc1C,0.0,train,../data/images/P-gp/1803.png
1804.0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](NCCNCCO)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1.0,train,../data/images/P-gp/1804.png
1805.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H](C(OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)C(O)[C@@H](NC(=O)C(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/P-gp/1805.png
1806.0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(C(=O)CCCCCC(=O)N1CC(CCl)c2c1cc(O)c1cc(NC(C)=O)ccc21)CC3CCl,1.0,train,../data/images/P-gp/1806.png
1807.0,COc1cc(CCNC2=CC(=O)c3cccnc3C2=O)ccc1O,0.0,train,../data/images/P-gp/1807.png
1808.0,CCCCCCCCCC(C)=CCCC=C[C@@H](O)[C@@H](N)CO,1.0,train,../data/images/P-gp/1808.png
1809.0,CNC(=O)CC(c1ccccc1)C(C(=O)N(C(C)C)C(C)C)c1cccnc1,1.0,train,../data/images/P-gp/1809.png
1810.0,CS(=O)(=O)c1ccc2c(c1)C(=O)c1c-2n(CCCBr)c(=O)c2cc([N+](=O)[O-])ccc12,0.0,train,../data/images/P-gp/1810.png
1811.0,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,1.0,train,../data/images/P-gp/1811.png
1812.0,COc1cc2c(cc1OC)CN(CCC=C1CCCCC1)CC2,1.0,train,../data/images/P-gp/1812.png
1813.0,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc([C@@](O)(CC)C(=O)O)c(CO)c(=O)n1C2,1.0,train,../data/images/P-gp/1813.png
1814.0,CN(C)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)cc1,1.0,train,../data/images/P-gp/1814.png
1815.0,O=C(c1ccccc1)C1N=NCC1c1ccc([N+](=O)[O-])cc1,0.0,train,../data/images/P-gp/1815.png
1816.0,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0.0,train,../data/images/P-gp/1816.png
1817.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.0,train,../data/images/P-gp/1817.png
